support,itemsets
0.1935,"frozenset({'Cheese, parmigiano reggiano, PROCESS= Grating', 'Parsley'})"
0.06616666666666667,"frozenset({'Pears, PROCESS= Unprocessed', 'Cheese, parmigiano reggiano, PROCESS= Grating'})"
0.13016666666666668,"frozenset({'Plum tomato, PROCESS= Raw, no heat treatment', 'Cheese, parmigiano reggiano, PROCESS= Grating'})"
0.18983333333333333,"frozenset({'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel', 'Cheese, parmigiano reggiano, PROCESS= Grating'})"
0.04783333333333333,"frozenset({'Radicchio, PROCESS= Raw, no heat treatment', 'Cheese, parmigiano reggiano, PROCESS= Grating'})"
0.07666666666666666,"frozenset({'Cheese, parmigiano reggiano, PROCESS= Grating', 'Rice grain, polished, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed'})"
0.046,"frozenset({'Ricotta, RACSOURCE= Cow milk, whole', 'Cheese, parmigiano reggiano, PROCESS= Grating'})"
0.0565,"frozenset({'Cheese, parmigiano reggiano, PROCESS= Grating', 'Rusk, refined flour'})"
0.069,"frozenset({'Seed oils, GEN= Unspecified', 'Cheese, parmigiano reggiano, PROCESS= Grating'})"
0.042,"frozenset({'Spinaches, PROCESS= Raw, no heat treatment', 'Cheese, parmigiano reggiano, PROCESS= Grating'})"
0.3268333333333333,"frozenset({'Cheese, parmigiano reggiano, PROCESS= Grating', 'Sucrose (common sugar)'})"
0.06183333333333333,"frozenset({'Cheese, parmigiano reggiano, PROCESS= Grating', 'Swiss chards, PROCESS= Raw, no heat treatment'})"
0.185,"frozenset({'Tap water', 'Cheese, parmigiano reggiano, PROCESS= Grating'})"
0.059666666666666666,"frozenset({'Cheese, parmigiano reggiano, PROCESS= Grating', 'Tea infusion (black, white), QUAL= Without added sugar'})"
0.08433333333333333,"frozenset({'Vinegar, wine', 'Cheese, parmigiano reggiano, PROCESS= Grating'})"
0.1295,"frozenset({'Cheese, parmigiano reggiano, PROCESS= Grating', 'Wheat bread and rolls, semi-brown'})"
0.19383333333333333,"frozenset({'Cheese, parmigiano reggiano, PROCESS= Grating', 'Wheat bread and rolls, white (refined flour)'})"
0.1745,"frozenset({'Wheat flour white', 'Cheese, parmigiano reggiano, PROCESS= Grating'})"
0.14316666666666666,"frozenset({'Wine, red', 'Cheese, parmigiano reggiano, PROCESS= Grating'})"
0.10483333333333333,"frozenset({'Wine, white', 'Cheese, parmigiano reggiano, PROCESS= Grating'})"
0.052833333333333336,"frozenset({'Cheese, parmigiano reggiano, PROCESS= Grating', 'Yeast cultures, STATE= Tablets, RACSOURCE= Barley grains'})"
0.026833333333333334,"frozenset({'Yoghurt, cow milk, flavoured, INGRED= Fruit used as fruit, QUAL= Full fat', 'Cheese, parmigiano reggiano, PROCESS= Grating'})"
0.06316666666666666,"frozenset({'Cheese, pecorino romano', 'Coffee espresso (beverage), QUAL= Without added sugar'})"
0.022,"frozenset({'Cheese, pecorino romano', 'Cow milk, semi skimmed (half fat)'})"
0.03333333333333333,"frozenset({'Cheese, pecorino romano', 'Cow milk, whole'})"
0.07516666666666667,"frozenset({'Cheese, pecorino romano', 'Dried durum pasta'})"
0.0655,"frozenset({'Garlic, PROCESS= Raw, no heat treatment', 'Cheese, pecorino romano'})"
0.026,"frozenset({'Cheese, pecorino romano', 'Globe tomato, PROCESS= Raw, no heat treatment'})"
0.03933333333333333,"frozenset({'Cheese, pecorino romano', 'Hen eggs, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed'})"
0.03133333333333333,"frozenset({'Cheese, pecorino romano', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.024666666666666667,"frozenset({'Cheese, pecorino romano', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.051333333333333335,"frozenset({'Cheese, pecorino romano', 'Natural mineral water'})"
0.08333333333333333,"frozenset({'Cheese, pecorino romano', 'Olive oil, virgin or extra-virgin'})"
0.034333333333333334,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Cheese, pecorino romano'})"
0.06166666666666667,"frozenset({'Cheese, pecorino romano', 'Parsley'})"
0.063,"frozenset({'Cheese, pecorino romano', 'Sucrose (common sugar)'})"
0.03283333333333333,"frozenset({'Cheese, pecorino romano', 'Tap water'})"
0.03333333333333333,"frozenset({'Cheese, pecorino romano', 'Wheat bread and rolls, semi-brown'})"
0.034166666666666665,"frozenset({'Cheese, pecorino romano', 'Wheat bread and rolls, white (refined flour)'})"
0.025,"frozenset({'Cheese, pecorino romano', 'Wheat flour white'})"
0.0265,"frozenset({'Cheese, pecorino romano', 'Wine, red'})"
0.020166666666666666,"frozenset({'Wine, white', 'Cheese, pecorino romano'})"
0.057166666666666664,"frozenset({'Chicken fresh meat, PART= Breast (as part-nature), PROCESS= Raw, no heat treatment', 'Coffee espresso (beverage), QUAL= Without added sugar'})"
0.0375,"frozenset({'Chicken fresh meat, PART= Breast (as part-nature), PROCESS= Raw, no heat treatment', 'Cow milk, whole'})"
0.050333333333333334,"frozenset({'Chicken fresh meat, PART= Breast (as part-nature), PROCESS= Raw, no heat treatment', 'Dried durum pasta'})"
0.0505,"frozenset({'Chicken fresh meat, PART= Breast (as part-nature), PROCESS= Raw, no heat treatment', 'Garlic, PROCESS= Raw, no heat treatment'})"
0.031166666666666665,"frozenset({'Chicken fresh meat, PART= Breast (as part-nature), PROCESS= Raw, no heat treatment', 'Globe tomato, PROCESS= Raw, no heat treatment'})"
0.04416666666666667,"frozenset({'Chicken fresh meat, PART= Breast (as part-nature), PROCESS= Raw, no heat treatment', 'Hen eggs, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed'})"
0.03216666666666667,"frozenset({'Chicken fresh meat, PART= Breast (as part-nature), PROCESS= Raw, no heat treatment', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.029166666666666667,"frozenset({'Chicken fresh meat, PART= Breast (as part-nature), PROCESS= Raw, no heat treatment', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.04883333333333333,"frozenset({'Chicken fresh meat, PART= Breast (as part-nature), PROCESS= Raw, no heat treatment', 'Natural mineral water'})"
0.0825,"frozenset({'Chicken fresh meat, PART= Breast (as part-nature), PROCESS= Raw, no heat treatment', 'Olive oil, virgin or extra-virgin'})"
0.0505,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Chicken fresh meat, PART= Breast (as part-nature), PROCESS= Raw, no heat treatment'})"
0.044833333333333336,"frozenset({'Chicken fresh meat, PART= Breast (as part-nature), PROCESS= Raw, no heat treatment', 'Parsley'})"
0.030166666666666668,"frozenset({'Chicken fresh meat, PART= Breast (as part-nature), PROCESS= Raw, no heat treatment', 'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel'})"
0.06283333333333334,"frozenset({'Chicken fresh meat, PART= Breast (as part-nature), PROCESS= Raw, no heat treatment', 'Sucrose (common sugar)'})"
0.03933333333333333,"frozenset({'Chicken fresh meat, PART= Breast (as part-nature), PROCESS= Raw, no heat treatment', 'Tap water'})"
0.0245,"frozenset({'Chicken fresh meat, PART= Breast (as part-nature), PROCESS= Raw, no heat treatment', 'Wheat bread and rolls, semi-brown'})"
0.04016666666666667,"frozenset({'Chicken fresh meat, PART= Breast (as part-nature), PROCESS= Raw, no heat treatment', 'Wheat bread and rolls, white (refined flour)'})"
0.0265,"frozenset({'Chicken fresh meat, PART= Breast (as part-nature), PROCESS= Raw, no heat treatment', 'Wheat flour white'})"
0.0335,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Chicken fresh meat, PARTCON= Including visible fat, PROCESS= Raw, no heat treatment'})"
0.024833333333333332,"frozenset({'Dried durum pasta', 'Chicken fresh meat, PARTCON= Including visible fat, PROCESS= Raw, no heat treatment'})"
0.024833333333333332,"frozenset({'Garlic, PROCESS= Raw, no heat treatment', 'Chicken fresh meat, PARTCON= Including visible fat, PROCESS= Raw, no heat treatment'})"
0.0215,"frozenset({'Main-crop potatoes, PROCESS= Unprocessed', 'Chicken fresh meat, PARTCON= Including visible fat, PROCESS= Raw, no heat treatment'})"
0.028333333333333332,"frozenset({'Natural mineral water', 'Chicken fresh meat, PARTCON= Including visible fat, PROCESS= Raw, no heat treatment'})"
0.0455,"frozenset({'Chicken fresh meat, PARTCON= Including visible fat, PROCESS= Raw, no heat treatment', 'Olive oil, virgin or extra-virgin'})"
0.031,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Chicken fresh meat, PARTCON= Including visible fat, PROCESS= Raw, no heat treatment'})"
0.022166666666666668,"frozenset({'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel', 'Chicken fresh meat, PARTCON= Including visible fat, PROCESS= Raw, no heat treatment'})"
0.034166666666666665,"frozenset({'Sucrose (common sugar)', 'Chicken fresh meat, PARTCON= Including visible fat, PROCESS= Raw, no heat treatment'})"
0.021333333333333333,"frozenset({'Wheat bread and rolls, white (refined flour)', 'Chicken fresh meat, PARTCON= Including visible fat, PROCESS= Raw, no heat treatment'})"
0.03133333333333333,"frozenset({'Wine, white', 'Chicken fresh meat, PARTCON= Including visible fat, PROCESS= Raw, no heat treatment'})"
0.050833333333333335,"frozenset({'Chili peppers, PROCESS= Raw, no heat treatment', 'Coffee espresso (beverage), QUAL= Without added sugar'})"
0.026833333333333334,"frozenset({'Chili peppers, PROCESS= Raw, no heat treatment', 'Cow milk, whole'})"
0.046,"frozenset({'Chili peppers, PROCESS= Raw, no heat treatment', 'Dried durum pasta'})"
0.050833333333333335,"frozenset({'Chili peppers, PROCESS= Raw, no heat treatment', 'Garlic, PROCESS= Raw, no heat treatment'})"
0.024333333333333332,"frozenset({'Chili peppers, PROCESS= Raw, no heat treatment', 'Hen eggs, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed'})"
0.022166666666666668,"frozenset({'Chili peppers, PROCESS= Raw, no heat treatment', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.04083333333333333,"frozenset({'Chili peppers, PROCESS= Raw, no heat treatment', 'Natural mineral water'})"
0.06766666666666667,"frozenset({'Chili peppers, PROCESS= Raw, no heat treatment', 'Olive oil, virgin or extra-virgin'})"
0.0325,"frozenset({'Chili peppers, PROCESS= Raw, no heat treatment', 'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment'})"
0.038,"frozenset({'Chili peppers, PROCESS= Raw, no heat treatment', 'Parsley'})"
0.02266666666666667,"frozenset({'Chili peppers, PROCESS= Raw, no heat treatment', 'Plum tomato, PROCESS= Raw, no heat treatment'})"
0.0495,"frozenset({'Chili peppers, PROCESS= Raw, no heat treatment', 'Sucrose (common sugar)'})"
0.033166666666666664,"frozenset({'Chili peppers, PROCESS= Raw, no heat treatment', 'Tap water'})"
0.022,"frozenset({'Chili peppers, PROCESS= Raw, no heat treatment', 'Wheat bread and rolls, semi-brown'})"
0.025333333333333333,"frozenset({'Chili peppers, PROCESS= Raw, no heat treatment', 'Wheat bread and rolls, white (refined flour)'})"
0.024833333333333332,"frozenset({'Chili peppers, PROCESS= Raw, no heat treatment', 'Wheat flour white'})"
0.021333333333333333,"frozenset({'Chili peppers, PROCESS= Raw, no heat treatment', 'Wine, red'})"
0.0375,"frozenset({'Wine, white', 'Chili peppers, PROCESS= Raw, no heat treatment'})"
0.023666666666666666,"frozenset({'Dried durum pasta', 'Chocolate spread'})"
0.03266666666666666,"frozenset({'Chocolate spread', 'Olive oil, virgin or extra-virgin'})"
0.0215,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Chocolate spread'})"
0.022166666666666668,"frozenset({'Chocolate spread', 'Sucrose (common sugar)'})"
0.022833333333333334,"frozenset({'Cod, STATE= Whole/unsplit form, including artificial forms, PROCESS= Raw, no heat treatment', 'Coffee espresso (beverage), QUAL= Without added sugar'})"
0.020833333333333332,"frozenset({'Cod, STATE= Whole/unsplit form, including artificial forms, PROCESS= Raw, no heat treatment', 'Dried durum pasta'})"
0.02033333333333333,"frozenset({'Cod, STATE= Whole/unsplit form, including artificial forms, PROCESS= Raw, no heat treatment', 'Natural mineral water'})"
0.0335,"frozenset({'Cod, STATE= Whole/unsplit form, including artificial forms, PROCESS= Raw, no heat treatment', 'Olive oil, virgin or extra-virgin'})"
0.0235,"frozenset({'Cod, STATE= Whole/unsplit form, including artificial forms, PROCESS= Raw, no heat treatment', 'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment'})"
0.02266666666666667,"frozenset({'Cod, STATE= Whole/unsplit form, including artificial forms, PROCESS= Raw, no heat treatment', 'Sucrose (common sugar)'})"
0.043,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Cola beverages, caffeinic'})"
0.057833333333333334,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Common mushrooms, PROCESS= Raw, no heat treatment'})"
0.06133333333333333,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Common peaches, PROCESS= Unprocessed'})"
0.1095,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Cooked pork ham'})"
0.08766666666666667,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Courgettes, PROCESS= Raw, no heat treatment'})"
0.1825,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Cow milk, semi skimmed (half fat)'})"
0.32183333333333336,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Cow milk, whole'})"
0.17016666666666666,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Cow, ox or bull fresh meat, PARTCON= Including visible fat, PROCESS= Raw, no heat treatment'})"
0.027666666666666666,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Crackers and breadsticks, INGRED= Wheat flour white'})"
0.1015,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Croissant, PLACE= Food industry prepared'})"
0.0645,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Cucumbers, PROCESS= Raw, no heat treatment'})"
0.021333333333333333,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Custard, PLACE= Home prepared (family, social networks, proxies)'})"
0.4126666666666667,"frozenset({'Dried durum pasta', 'Coffee espresso (beverage), QUAL= Without added sugar'})"
0.03916666666666667,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Firm/semi-hard cheese (gouda and edam type)'})"
0.10433333333333333,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Florence fennels, PROCESS= Raw, no heat treatment'})"
0.021666666666666667,"frozenset({'Flowers or parts of flower used as spices or similar, GEN= Unspecified', 'Coffee espresso (beverage), QUAL= Without added sugar'})"
0.035166666666666666,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'French beans (with pods), PROCESS= Raw, no heat treatment'})"
0.039,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Fresh spiced sausages in casing'})"
0.021333333333333333,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Fresh stuffed egg pasta, INGRED= Bovine and pig, minced meat, INGRED= Ham, pork, INGRED= Mortadella-type sausage, PROCESS= Raw, no heat treatment'})"
0.03283333333333333,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Fruit nectars (min. 25-50% fruit as defined in EU legislation), INGRED= Sucrose (common sugar), GEN= Unspecified'})"
0.042333333333333334,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Garden peas (without pods), PROCESS= Raw, no heat treatment'})"
0.3955,"frozenset({'Garlic, PROCESS= Raw, no heat treatment', 'Coffee espresso (beverage), QUAL= Without added sugar'})"
0.030833333333333334,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Globe artichokes, PARTCON= With stem, PROCESS= Raw, no heat treatment'})"
0.22433333333333333,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Globe tomato, PROCESS= Raw, no heat treatment'})"
0.031166666666666665,"frozenset({'Grapefruits, PROCESS= Unprocessed', 'Coffee espresso (beverage), QUAL= Without added sugar'})"
0.023166666666666665,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Ham, beef'})"
0.12366666666666666,"frozenset({'Ham, pork', 'Coffee espresso (beverage), QUAL= Without added sugar'})"
0.03766666666666667,"frozenset({'Hen egg yolk, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed', 'Coffee espresso (beverage), QUAL= Without added sugar'})"
0.29083333333333333,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Hen eggs, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed'})"
0.0405,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Honey, GEN= Unspecified'})"
0.0375,"frozenset({'Italian-type salami', 'Coffee espresso (beverage), QUAL= Without added sugar'})"
0.07783333333333334,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Jam of fruit / vegetables, GEN= Unspecified, RACSOURCE= Fruit used as fruit'})"
0.13616666666666666,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Juice, lemon'})"
0.025333333333333333,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Juice, orange'})"
0.056666666666666664,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Kiwi fruits (green, red, yellow), PROCESS= Unprocessed'})"
0.058333333333333334,"frozenset({'Lemons, PARTCON= With peel, PROCESS= Unprocessed', 'Coffee espresso (beverage), QUAL= Without added sugar'})"
0.02033333333333333,"frozenset({'Lentils (dry)', 'Coffee espresso (beverage), QUAL= Without added sugar'})"
0.2763333333333333,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.022833333333333334,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Liqueurs, GEN= Unspecified'})"
0.2435,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.0535,"frozenset({'Mandarins, PROCESS= Unprocessed', 'Coffee espresso (beverage), QUAL= Without added sugar'})"
0.026833333333333334,"frozenset({'Mayonnaise sauce', 'Coffee espresso (beverage), QUAL= Without added sugar'})"
0.13833333333333334,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Meat extract'})"
0.0445,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Melons, PROCESS= Unprocessed'})"
0.03,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Milk chocolate'})"
0.20383333333333334,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Mozzarella, RACSOURCE= Cow milk'})"
0.4681666666666667,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Natural mineral water'})"
0.025,"frozenset({'Non-food matrices', 'Coffee espresso (beverage), QUAL= Without added sugar'})"
0.7141666666666666,"frozenset({'Coffee espresso (beverage), QUAL= Without added sugar', 'Olive oil, virgin or extra-virgin'})"
0.44733333333333336,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Coffee espresso (beverage), QUAL= Without added sugar'})"
